ref,location,subject,back_word_1,back_word_2,back_word_3,title
83aa038d,190,whey,366,g,true,1
83aa038d,195,protein,g,true,sourcetrue,1
83aa038d,205,chocolate,true,sourcetrue,whey,1
83aa038d,248,whey,0,1568,890,1
83aa038d,329,whey,651,2013,2541,1
83aa038d,345,protein,2222,truewhey,1456,1
83aa038d,414,protein,0,já,2628,1
83aa038d,459,whey,2706,1188,2294,1
83aa038d,522,whey,ivelmente,911,2191,1
83aa038d,582,protein,0,1121,1638,1
83aa038d,629,protein,0,1886,2241,1
83aa038d,663,protein,umentando,107,1954,1
83aa038d,707,whey,0,1568,890,1
83aa038d,708,whey,rte,2210,68,1
83aa038d,788,whey,651,2013,2541,1
83aa038d,871,whey,448,2304,1617,1
83aa038d,873,protein,0,já,2628,1
83aa038d,1041,protein,0,1121,1638,1
83aa038d,1122,protein,umentando,107,1954,1
83aa038d,1167,whey,rte,2210,68,1
83aa038d,1330,whey,448,2304,1617,1
83aa038d,1871,whey,2149,981,2895,1
83aa038d,2006,whey,2204,2304,76,1
83aa038d,2017,chocolate,ivo,278,true,1
83aa038d,2040,chocolate,2821,589,651,1
83aa038d,2330,whey,2149,981,2895,1
83aa038d,2465,whey,2204,2304,76,1
83aa038d,2476,chocolate,ivo,278,true,1
83aa038d,2499,chocolate,2821,589,651,1
83aa038d,3011,whey,2638,143,2294,1
83aa038d,3281,whey,3004,1337,412,1
83aa038d,3397,whey,ender,3292,2588,1
83aa038d,3458,protein,remesas,3292,1802,1
83aa038d,3809,protein,1261,450,truewhey,1
83aa038d,3833,whey,ewhey,2582,hidrolisada,1
83aa038d,3849,protein,1054,2945,1054,1
83aa038d,3869,whey,1871,1093,2582,1
83aa038d,4599,chocolate,890,2308,2821,1
83aa038d,4871,whey,cício,1505,3011,1
83aa038d,4876,protein,1505,3011,2433,1
83aa038d,4951,whey,2903,788,1,1
83aa038d,4956,protein,788,1,1420,1
83aa038d,5005,protein,2033,1,2152,1
83aa038d,5123,whey,3042,2304,1515,1
83aa038d,5220,whey,lucimara,2221,3029,1
83aa038d,5346,whey,1093,3029,3011,1
83aa038d,5673,whey,252,2222,aminograma,1
83aa038d,6094,whey,0,2052,2617,1
83aa038d,6168,whey,479,3152,422,1
83aa038d,6237,whey,0,3119,2222,1
83aa038d,6242,protein,0,2222,true,1
83aa038d,6252,chocolate,concentratetrue,whey,protein,1
83aa038d,6939,whey,3004,1337,412,1
83aa038d,7055,whey,ender,3292,2588,1
83aa038d,7116,protein,remesas,3292,1802,1
83aa038d,7223,protein,h,v,azfpwdmmdiblend,1
83aa038d,7247,whey,ewhey,2582,hidrolisada,1
83aa038d,7263,protein,1054,2945,1054,1
83aa038d,7283,whey,1871,1093,2582,1
83aa038d,8467,whey,2638,143,2294,1
83aa038d,8894,whey,2638,143,2294,1
83aa8618,9,protein,0,0,soy,1
83aa8618,18,protein,0,soy,protein,1
83aa8618,26,soy,g,2989,3241,1
83aa8618,27,iso,soy,protein,2582,1
83aa8618,30,protein,g,2989,3241,1
83aa8618,38,soy,y,protein,2582,1
83aa8618,39,protein,uplementos,3241,soy,1
83aa8618,48,iso,s,3241,soy,1
83aa8618,59,soy,y,protein,2582,1
83aa8618,363,soy,0,3027,1093,1
83aa8618,367,protein,0,1093,soy,1
83aa8618,376,protein,0,soy,protein,1
83aa8618,385,iso,soy,protein,2582,1
83aa8618,396,soy,y,protein,2582,1
83aa8618,592,soy,0,0,671,1
83aa8618,596,protein,0,671,soy,1
83aa8618,605,protein,671,soy,protein,1
83aa8618,614,iso,soy,protein,2582,1
83aa8618,625,soy,y,protein,2582,1
83aa8618,1142,soy,0,3251,2199,1
83aa8618,1146,protein,0,2199,soy,1
83aa8618,1155,protein,0,soy,protein,1
83aa8618,1164,iso,soy,protein,2582,1
83aa8618,1175,soy,y,protein,2582,1
83aa8618,1206,protein,2934,1840,growth,1
83aa8618,1218,soy,owth,supplements,1,1
83aa8618,1224,soy,upplements,1,2582,1
83aa8618,1228,protein,1,2582,890,1
83aa8618,1456,protein,0,2623,890,1
83aa8618,1543,protein,3175,160,3231,1
83aa8618,1555,soy,3231,441,1,1
83aa8618,1631,protein,0,0,1093,1
83aa8618,1780,protein,3040,1010,1054,1
83aa8618,1791,soy,erentemente,1054,whey,1
83aa8618,1795,protein,1054,whey,protein,1
83aa8618,1896,soy,0,olerantes,1848,1
83aa8618,1900,protein,0,1848,2222,1
83aa8618,2156,protein,2222,2511,163,1
83aa8618,2725,soy,3046,2310,1368,1
83aa8618,2779,protein,3336,1436,890,1
83aa8618,2803,soy,890,2582,1,1
83aa8618,2807,protein,2582,1,2552,1
83aa8618,2832,soy,soy,protein,3027,1
83aa8618,3065,soy,cializar,2294,2904,1
83aa8618,3069,protein,2294,2904,2765,1
83aa8618,3130,protein,0,1436,890,1
83aa8618,3165,protein,eína,3244,1,1
83aa8618,3177,soy,iana,1,2582,1
83aa8618,3281,protein,0,0,281,1
83aa8618,3307,protein,2583,2449,1201,1
83aa8618,3577,soy,1330,137,2079,1
83aa8618,3635,soy,853,2179,2628,1
83aa8618,3860,protein,1093,2294,2018,1
83aa8618,3942,soy,0,2470,3093,1
83aa8618,3946,protein,0,2470,3093,1
83aa8618,4358,protein,0,2322,890,1
83aa8618,4449,soy,2222,992,2079,1
83aa8618,4457,soy,2079,2930,1,1
83aa8618,4507,iso,2222,2188,1617,1
83aa8618,4534,soy,281,isoflavonas,1153,1
83aa8618,4754,soy,1217,890,2628,1
83aa8618,4943,protein,890,2586,2222,1
83aa8618,4955,soy,808,2582,890,1
83aa8618,5311,protein,85,2222,2625,1
83aa8618,5323,soy,2625,207,1,1
83aa8618,5566,protein,247,2334,743,1
83aa8618,5959,soy,0,0,671,1
83aa8618,5963,protein,0,671,soy,1
83aa8618,5972,protein,671,soy,protein,1
83aa8618,5981,iso,soy,protein,2582,1
83aa8618,5992,soy,y,protein,2582,1
83aa8618,6791,protein,1050,2218,1233,1
83aa8618,6800,iso,2222,1233,2582,1
83aa8618,6811,soy,79,2582,1807,1
83aa8618,8488,soy,0,2870,2857,1
8469135e,26,creatina,0,1791,184,1
8469135e,2696,creatina,nalizá,1844,1,1
8469135e,2838,creatina,1840,890,2436,1
8469135e,2998,creatina,155,2619,1093,1
8469135e,3082,creatina,onando,428,1694,1
8469135e,3266,creatina,1093,863,1084,1
8469135e,3477,creatina,3292,1295,782,1
8469135e,3983,creatina,1451,2283,2554,1
8469135e,4525,creatina,1093,2541,176,1
8469135e,4678,creatina,0,1715,1,1
8469135e,4904,creatina,0,1268,2541,1
8474403c,5,creatina,0,0,3007,1
8474403c,9,creatina,0,0,1791,1
8474403c,11,creatina,0,2222,2628,1
8474403c,25,creatina,0,1,creatin,1
8474403c,107,creatina,ça,2126,1093,1
8474403c,456,creatina,1054,2037,2222,1
8474403c,482,creatina,0,3165,836,1
8474403c,607,creatina,valiações,890,619,1
8474403c,689,creatina,ça,2126,1093,1
8474403c,743,creatina,427,2621,2222,1
8474403c,778,creatina,3068,890,2619,1
8474403c,922,creatina,540,2625,214,1
8474403c,1054,creatina,0,493,1,1
8474403c,1136,creatina,ça,2126,1093,1
8474403c,1185,creatina,880,2964,1815,1
8474403c,1302,creatina,396,2304,3227,1
8474403c,1480,creatina,3213,427,1054,1
8474403c,1609,creatina,3163,995,1735,1
8474403c,1741,creatina,427,2621,2222,1
8474403c,1900,creatina,540,2625,214,1
8474403c,2163,creatina,880,2964,1815,1
848638da,15,protein,0,0,produtosbarras,1
848638da,37,protein,osbarras,proteicasmonster,high,1
848638da,56,protein,0,monster,high,1
848638da,127,protein,cial,880,probióticamonster,1
848638da,151,protein,r,high,protein,1
848638da,345,protein,u,3011,compraa,1
848638da,373,protein,0,protein,397,1
848638da,453,protein,1796,2567,g,1
848638da,589,protein,280,3103,1,1
848638da,694,protein,s,3139,783,1
848638da,895,protein,478,890,589,1
848638da,928,protein,oteínas,649,1600,1
848638da,1143,protein,890,177,crispies,1
848638da,1448,protein,2947,890,1429,1
848638da,1481,protein,oteínas,649,1600,1
848638da,1690,protein,r,589,crispies,1
848638da,1957,protein,1794,810,1549,1
848638da,1979,protein,890,2582,2449,1
848d2558,8,omega 3,0,0,2009,1
848d2558,57,omega 3,0,405,890,1
848d2558,73,omega 3,2903,875,2191,1
848d2558,87,omega 3,2366,1436,890,1
848d2558,95,omega 3,890,3312,1576,1
848d2558,101,omega 3,0,1576,3340,1
848d2558,123,omega 3,1093,dha,2294,1
848d2558,131,omega 3,2294,3312,1576,1
848d2558,137,omega 3,0,1576,3340,1
848d2558,161,omega 3,1,21,1054,1
848d2558,253,omega 3,2903,875,2191,1
848d2558,279,omega 3,1,2481,1093,1
848d2558,311,omega 3,g,triglicerídeos,2334,1
848d2558,529,omega 3,2856,3176,1071,1
848d2558,583,omega 3,2449,1071,651,1
848d2558,598,omega 3,890,dha,1093,1
848d2558,653,omega 3,2856,3176,1071,1
848d2558,687,omega 3,1065,3332,1576,1
848d2558,702,omega 3,2052,1203,1093,1
848d2558,707,omega 3,2449,1071,651,1
848d2558,722,omega 3,890,dha,1093,1
848d2558,774,omega 3,sitam,890,1951,1
848d2558,806,omega 3,2449,1071,1155,1
848d2558,811,omega 3,1065,3332,1576,1
848d2558,826,omega 3,2052,1203,1093,1
848d2558,873,omega 3,ecisa,890,1951,1
848d2558,898,omega 3,sitam,890,1951,1
848d2558,930,omega 3,2449,1071,1155,1
848d2558,932,omega 3,gnificativa,880,724,1
848d2558,997,omega 3,ecisa,890,1951,1
848d2558,1041,omega 3,1054,2541,2294,1
848d2558,1049,omega 3,2294,3312,1576,1
848d2558,1055,omega 3,0,1576,3340,1
848d2558,1056,omega 3,gnificativa,880,724,1
848d2558,1106,omega 3,ção,1065,triglicerídeos,1
848d2558,1143,omega 3,afor,2430,2294,1
848d2558,1151,omega 3,2294,3312,1576,1
848d2558,1157,omega 3,0,1576,3340,1
848d2558,1200,omega 3,ançados,2144,3315,1
848d2558,1208,omega 3,ção,1065,triglicerídeos,1
848d2558,1302,omega 3,ançados,2144,3315,1
848d2558,1402,omega 3,1803,2410,2138,1
848d2558,1504,omega 3,1803,2410,2138,1
848d2558,1607,omega 3,890,2323,890,1
84a17d6f,58,nac,145,1436,890,1
84a17d6f,60,nac,limentar,1436,890,1
84a17d6f,67,nac,1436,890,183,1
84a17d6f,69,nac,890,183,n,1
84a17d6f,79,nac,minoácido,n,40,1
84a17d6f,97,nac,entar,696,2372,1
84a17d6f,99,nac,tar,696,2372,1
84a17d6f,106,nac,2472,2372,183,1
84a17d6f,108,nac,2372,183,n,1
84a17d6f,118,nac,minoácido,n,40,1
84a17d6f,168,nac,2094,2222,183,1
84a17d6f,170,nac,2257,2222,183,1
84a17d6f,177,nac,2222,183,n,1
84a17d6f,179,nac,2222,183,n,1
84a17d6f,189,nac,minoácido,n,40,1
84a17d6f,204,nac,145,1436,890,1
84a17d6f,206,nac,limentar,1436,890,1
84a17d6f,213,nac,1436,890,183,1
84a17d6f,215,nac,890,183,n,1
84a17d6f,225,nac,minoácido,n,40,1
84a17d6f,281,nac,3243,2222,183,1
84a17d6f,283,nac,egetal,2222,183,1
84a17d6f,290,nac,2222,183,n,1
84a17d6f,292,nac,2222,183,n,1
84a17d6f,302,nac,minoácido,n,40,1
84a17d6f,393,nac,piração,1,316,1
84a17d6f,523,nac,2452,1379,1,1
84a17d6f,582,nac,2452,1379,1,1
84a17d6f,1630,nac,0,0,2158,1
84a17d6f,1675,nac,145,1436,890,1
84a17d6f,1677,nac,limentar alimentar,fonte fonte,de de,1
84a17d6f,1679,nac,limentar,1436,890,1
84a17d6f,1684,nac,1436,890,183,1
84a17d6f,1686,nac,de fonte,aminoácido de,n aminoácido,1
84a17d6f,1688,nac,890,183,n,1
84a17d6f,1696,nac,minoácido,n,40,1
84a17d6f,1698,nac,minoácido,n,40,1
84a17d6f,1752,nac,0,1134,3243,1
84a17d6f,1754,nac,0,3243,2052,1
84a17d6f,1761,nac,0,2052,890,1
84a17d6f,1763,nac,2052,890,n,1
84a17d6f,1773,nac,890,n,40,1
84a17d6f,1774,nac,0,1054,2541,1
84a17d6f,1776,nac,0,2541,2052,1
84a17d6f,1783,nac,0,2052,890,1
84a17d6f,1785,nac,2052,890,n,1
84a17d6f,1795,nac,890,n,40,1
84a17d6f,1799,nac,ína,nac,2449,1
84a17d6f,1801,nac,nac,2449,2455,1
84a17d6f,1808,nac,0,2449,2455,1
84a17d6f,1810,nac,0,2455,n,1
84a17d6f,1820,nac,0,n,40,1
84a17d6f,1821,nac,ína,nac,2449,1
84a17d6f,1823,nac,nac,2449,2455,1
84a17d6f,1830,nac,0,2449,2455,1
84a17d6f,1832,nac,0,2455,n,1
84a17d6f,1842,nac,0,n,40,1
84a17d6f,1978,nac,0,antiox,1034,1
84a17d6f,1980,nac,antiox,1034,n,1
84a17d6f,1996,nac,1034,n,41,1
84a17d6f,2161,nac,0,antiox,1034,1
84a17d6f,2163,nac,antiox,1034,n,1
84a17d6f,2179,nac,1034,n,41,1
84a17d6f,2846,nac,0,0,s,1
84a17d6f,2848,nac,0,s,n,1
84a17d6f,2855,nac,0,n,40,1
84a17d6f,2857,nac,0,n,40,1
84d07409,338,kit,zações,2334,2817,1
84d07409,1110,kit,2050,2499,2485,1
84d07409,1201,kit,has,2433,701,1
850bbcfa,9,kit,0,0,1791,1
850bbcfa,12,kit,0,0,942,1
850bbcfa,31,kit,1791,662,2560,1
850bbcfa,50,kit,0,362,942,1
850bbcfa,119,kit,0,tinum,2604,1
850bbcfa,157,kit,0,tinum,2604,1
850bbcfa,240,kit,3082,1469,1093,1
850bbcfa,278,kit,3082,1469,1093,1
850bbcfa,1141,kit,2202,2346,428,1
850bbcfa,1142,kit,2175,2541,2179,1
850bbcfa,1179,kit,2202,2346,428,1
850bbcfa,1273,kit,ito,1134,337,1
850bbcfa,1331,kit,1093,491,3186,1
850bbcfa,1391,kit,2021,880,capial,1
850bbcfa,1429,kit,2021,880,capial,1
850bbcfa,1457,kit,0,3068,platinum,1
850bbcfa,1668,kit,3082,1469,1093,1
850bbcfa,2539,kit,2202,2346,428,1
850bbcfa,2789,kit,2021,880,capial,1
850bbcfa,3076,kit,254,3176,361,1
850bbcfa,3300,kit,850,1134,337,1
854ff4aa,29,multivitaminico,g,2989,3287,1
854ff4aa,2519,multivitaminico,0,0,2222,1
854ff4aa,2859,multivitaminico,so,2294,2213,1
854ff4aa,3317,multivitaminico,1439,880,2957,1
854ff4aa,5010,multivitaminico,0,0,2222,1
854ff4aa,5586,multivitaminico,2063,2628,1388,1
854ff4aa,6933,multivitaminico,0,0,2222,1
854ff4aa,8109,multivitaminico,0,0,2222,1
854ff4aa,8697,multivitaminico,0,0,2222,1
854ff4aa,19531,multivitaminico,sa,361,891,1
854ff4aa,19738,multivitaminico,2144,1159,1,1
854ff4aa,20538,multivitaminico,2013,1054,2037,1
85717da1,512,barrinha,281,2190,1077,1
85717da1,1298,barrinha,siiiiim,1248,2190,1
85717da1,1404,barrinha,1115,281,2190,1
857216ac,23,arginin,0,1791,184,1
857216ac,34,arginin,603,184,261,1
857216ac,40,arginin,2814,2334,2628,1
857216ac,52,arginin,2628,2899,1,1
857216ac,80,arginin,0,ição,362,1
857216ac,175,arginin,2903,949,2188,1
857216ac,372,arginin,cional,2988,145,1
857216ac,405,arginin,ginina,1134,2614,1
857216ac,455,arginin,2372,1378,1054,1
857216ac,570,arginin,0,2470,1047,1
857216ac,644,arginin,2222,784,1054,1
857216ac,822,arginin,554,1954,163,1
857216ac,915,arginin,tidade,2449,2455,1
857216ac,1008,arginin,1093,354,2138,1
857216ac,1155,arginin,2175,2541,2179,1
857216ac,1186,arginin,261,platinum,2898,1
857216ac,1267,arginin,2814,2334,2628,1
857216ac,1279,arginin,2628,2899,1,1
857216ac,1294,arginin,2179,535,890,1
857216ac,1364,arginin,0,1093,1,1
857216ac,1402,arginin,2903,949,2188,1
857216ac,1573,arginin,2988,145,890,1
857216ac,1682,arginin,2372,1378,1054,1
857216ac,1797,arginin,0,2470,1047,1
857216ac,1871,arginin,2222,784,1054,1
857216ac,2049,arginin,554,1954,163,1
857216ac,2235,arginin,1093,354,2138,1
857216ac,2336,arginin,2814,2334,2628,1
857216ac,2348,arginin,2628,2899,1,1
857216ac,2471,arginin,2903,949,2188,1
857216ac,2751,arginin,2372,1378,1054,1
857216ac,2866,arginin,0,2470,1047,1
857216ac,2940,arginin,2222,784,1054,1
857216ac,3118,arginin,554,1954,163,1
857216ac,3304,arginin,1093,354,2138,1
859d4418,16,whey,0,0,true,1
859d4418,21,protein,0,true,whey,1
859d4418,63,whey,ivelmente,911,2191,1
859d4418,128,whey,0,0,true,1
859d4418,133,protein,0,true,whey,1
859d4418,169,protein,0,1886,2241,1
859d4418,186,whey,achio,g,true,1
859d4418,191,protein,g,true,source,1
859d4418,231,whey,istache,g,true,1
859d4418,236,protein,he,g,true,1
859d4418,247,whey,0,1568,890,1
859d4418,289,whey,achio,g,true,1
859d4418,294,protein,g,true,source,1
859d4418,328,whey,651,2013,2541,1
859d4418,330,whey,1676,2425,g,1
859d4418,393,whey,ivelmente,911,2191,1
859d4418,413,protein,0,já,2628,1
859d4418,499,protein,0,1886,2241,1
859d4418,577,whey,0,1568,890,1
859d4418,581,protein,0,1121,1638,1
859d4418,658,whey,651,2013,2541,1
859d4418,662,protein,umentando,107,1954,1
859d4418,707,whey,rte,2210,68,1
859d4418,743,protein,0,já,2628,1
859d4418,870,whey,448,2304,1617,1
859d4418,911,protein,0,1121,1638,1
859d4418,992,protein,umentando,107,1954,1
859d4418,1037,whey,rte,2210,68,1
859d4418,1200,whey,448,2304,1617,1
859d4418,1870,whey,2149,981,2895,1
859d4418,2200,whey,2149,981,2895,1
859d4418,2838,whey,3004,1337,412,1
859d4418,2954,whey,ender,3292,2588,1
859d4418,3015,protein,remesas,3292,1802,1
859d4418,3373,whey,cidos,1735,450,1
859d4418,3379,protein,1735,450,true,1
859d4418,3403,whey,whey,2582,hidrolisada,1
859d4418,3419,protein,1054,2945,1054,1
859d4418,3439,whey,1871,1093,2582,1
85d13f60,37,zeaxantina,2989,2619,890,1
85d13f60,1391,zeaxantina,2999,1680,890,1
85d13f60,1724,zeaxantina,acaroteno,1934,1893,1
85d13f60,1854,zeaxantina,supplements,1,1934,1
85d13f60,2129,zeaxantina,145,2179,2354,1
85d13f60,2548,zeaxantina,0,0,1,1
85d13f60,2907,zeaxantina,0,0,219,1
85d13f60,3159,zeaxantina,2253,1,2371,1
85d13f60,3418,zeaxantina,0,érebro,3011,1
85d13f60,4046,zeaxantina,1699,2628,390,1
85d13f60,4246,zeaxantina,0,0,1,1
85d13f60,4737,zeaxantina,2219,890,211,1
85d13f60,6250,zeaxantina,2897,658,2222,1
85d13f60,6556,zeaxantina,1102,637,1054,1
85d13f60,6643,zeaxantina,2222,784,890,1
860771d5,31,zma,2938,2532,woman,1
860771d5,151,zma,0,0,2222,1
860771d5,4492,zma,2013,1620,2334,1
860771d5,4585,zma,ição,2989,890,1
860771d5,4677,zma,onstruir,2137,1134,1
860771d5,5321,zma,137,1294,190,1
860771d5,5448,zma,2628,3093,3175,1
860771d5,5839,zma,1054,3204,1835,1
860771d5,5976,zma,510,2547,2989,1
860771d5,6638,zma,1054,fitness,833,1
860771d5,7863,zma,2252,3298,1047,1
86e9d129,796,kit,890,bcaa,651,1
86e9d129,1465,kit,1870,305,1,1
86f88812,2,protein,0,0,1,1
86f88812,11,veg,0,1,2582,1
86f88812,20,veg,0,0,2582,1
86f88812,32,veg,2582,vegana,true,1
86f88812,47,protein,1954,1564,1054,1
86f88812,56,veg,stosa,1054,469,1
86f88812,91,protein,1886,2566,3175,1
86f88812,101,veg,porciona,3175,450,1
86f88812,140,veg,0,0,2582,1
86f88812,152,veg,2582,vegana,true,1
86f88812,181,protein,vegan,1055,890,1
86f88812,190,veg,1055,890,1871,1
86f88812,202,veg,1093,g,2582,1
86f88812,238,veg,840,3344,2191,1
86f88812,239,veg,1055,890,1871,1
86f88812,251,veg,1820,gproteína,vegana,1
86f88812,280,protein,vegan,1055,890,1
86f88812,289,veg,1055,890,1871,1
86f88812,301,veg,1093,g,2582,1
86f88812,338,veg,1055,890,1871,1
86f88812,345,protein,2115,2917,214,1
86f88812,350,veg,1820,gproteína,vegana,1
86f88812,381,protein,1055,890,1871,1
86f88812,390,veg,890,1871,g,1
86f88812,426,protein,1954,1564,1054,1
86f88812,435,veg,stosa,1054,469,1
86f88812,470,protein,1886,2566,3175,1
86f88812,480,veg,porciona,3175,450,1
86f88812,707,protein,2115,2917,214,1
86f88812,822,protein,peração,2126,163,1
86f88812,831,veg,uscular,163,1036,1
86f88812,884,protein,1954,hipoalergênica,2628,1
86f88812,945,protein,2027,128,1134,1
86f88812,1123,veg,0,2189,2531,1
86f88812,1164,protein,peração,2126,163,1
86f88812,1173,veg,uscular,163,1036,1
86f88812,1204,veg,3286,b,2334,1
86f88812,1219,veg,2334,2628,2162,1
86f88812,1275,protein,2027,128,1134,1
86f88812,1350,veg,imentação,981,2895,1
86f88812,1453,veg,0,2189,2531,1
86f88812,1476,veg,2204,2304,76,1
86f88812,1534,veg,3286,b,2334,1
86f88812,1549,veg,2334,2628,2162,1
86f88812,1616,veg,337,890,2636,1
86f88812,1672,veg,imentação,981,2895,1
86f88812,1798,veg,2204,2304,76,1
86f88812,1938,veg,337,890,2636,1
86f88812,2382,veg,1337,412,2191,1
86f88812,2513,protein,2822,3292,1802,1
86f88812,2853,veg,1051,2218,1261,1
86f88812,2866,protein,stabelecidos,true,vegan,1
86f88812,2902,protein,ína,1807,890,1
86f88812,4171,protein,1988,2218,2697,1
86f88812,4227,protein,2053,2260,3027,1
86f88812,4308,veg,0,marileide,3152,1
86f88812,4405,protein,890,2829,888,1
86f88812,4414,veg,achês,888,true,1
86f88812,4426,veg,3165,whey,2582,1
86f88812,4455,protein,vegan,1055,890,1
86f88812,4464,veg,1055,890,1871,1
86f88812,4476,veg,1093,g,2582,1
86f88812,5181,veg,1337,412,2191,1
86f88812,5312,protein,2822,3292,1802,1
86f88812,5408,veg,414,651,watch,1
86f88812,5421,protein,v,clbgqbypcrstrue,vegan,1
86f88812,5457,protein,ína,1807,890,1
86f8a8c5,9,kit,0,0,1791,1
86f8a8c5,1318,kit,2872,2222,2525,1
87101e36,1146,waxymaize,1,2018,2765,1
8790aed4,2314,vitamina d,880,2552,1054,1
879d0c00,14,protein,0,true,collagen,1
879d0c00,25,protein,0,true,collagen,1
879d0c00,80,protein,2221,2896,1624,1
879d0c00,344,protein,3292,775,2222,1
879d0c00,495,protein,493,1954,3176,1
879d0c00,521,protein,2262,2576,2222,1
879d0c00,543,protein,collagen,protein,3176,1
879d0c00,617,protein,2221,2896,1624,1
879d0c00,881,protein,3292,775,2222,1
879d0c00,916,protein,ário,1264,2854,1
879d0c00,1032,protein,493,1954,3176,1
879d0c00,1058,protein,2262,2576,2222,1
879d0c00,1064,protein,roteico,775,true,1
879d0c00,1080,protein,collagen,protein,3176,1
879d0c00,1453,protein,ário,1264,2854,1
879d0c00,1601,protein,roteico,775,true,1
879d0c00,3656,protein,2222,2903,788,1
879d0c00,4112,protein,1735,450,truewhey,1
879d0c00,4152,protein,1054,2945,1054,1
879d0c00,4687,protein,2222,2903,788,1
87a0f484,29,vitamina e,g,2989,3287,1
87a0f484,70,vitamina e,caps,growth,supplements,1
87a0f484,288,vitamina e,0,0,1,1
87a0f484,787,vitamina e,0,0,1,1
87a0f484,821,vitamina e,181,1093,3011,1
87a0f484,1026,vitamina e,0,0,1,1
87a0f484,1152,vitamina e,491,3267,1951,1
87a0f484,1567,vitamina e,njuntamente,214,1101,1
87a0f484,3166,vitamina e,0,0,1,1
87a0f484,3780,vitamina e,1,228,880,1
87a0f484,4155,vitamina e,0,0,1,1
87a0f484,6019,vitamina e,0,0,1,1
87a0f484,6283,vitamina e,2222,784,890,1
87a0f484,8264,vitamina e,0,439,880,1
87a0f484,8516,vitamina e,0,880,2698,1
87a0f484,9912,vitamina e,3331,890,2934,1
87a0f484,9972,vitamina e,0,1053,130,1
87b45dd7,1157,kit,1114,890,1545,1
87b45dd7,5927,kit,452,3016,705,1
87b45dd7,6784,kit,0,2304,2897,1
87b45dd7,6981,kit,671,981,2895,1
87e5641d,9,veg,0,0,creatine,1
87e5641d,28,veg,0,0,aminoácidoscreatinacreatine,1
87e5641d,30,veg,0,0,creatine,1
87e5641d,371,creatina,2400,1391,2222,1
87e5641d,608,creatina,izado,2372,2278,1
87e5641d,683,creatina,ivíduos,88,1093,1
8808b3cf,5,whey,0,0,1805,1
8808b3cf,19,iso,0,1791,2583,1
8808b3cf,275,iso,0,890,3003,1
8808b3cf,286,whey,0,0,2582,1
8808b3cf,539,iso,0,0,eúdo,1
8808b3cf,543,whey,0,0,1805,1
8808b3cf,622,iso,lidade,1735,2582,1
8808b3cf,633,whey,gredientes,2582,1807,1
8808b3cf,813,iso,0,890,3003,1
8808b3cf,824,whey,0,0,2582,1
8808b3cf,945,whey,nstantaneização,880,2582,1
8808b3cf,994,iso,1,1993,2522,1
8808b3cf,998,whey,téria,2522,1805,1
8808b3cf,1268,iso,0,890,3003,1
8808b3cf,1279,whey,0,0,2582,1
8808b3cf,1550,iso,932,888,2583,1
8808b3cf,1561,whey,3059,2582,1807,1
8808b3cf,1873,whey,nstantaneização,880,2582,1
8808b3cf,2083,iso,2872,2222,2525,1
8808b3cf,2087,whey,2222,2525,1,1
880e3fdd,9,whey,0,0,1791,1
880e3fdd,20,barrinha,0,whey,1578,1
880e3fdd,21,whey,1791,whey,1578,1
880e3fdd,32,barrinha,1791,whey,1578,1
880e3fdd,66,barrinha,1902,g,1030,1
880e3fdd,245,barrinha,1795,1578,2287,1
880e3fdd,273,barrinha,0,2398,1134,1
880e3fdd,721,whey,555,890,1871,1
880e3fdd,760,whey,1871,720,proteina,1
880e3fdd,992,barrinha,1795,1578,2287,1
880e3fdd,1020,barrinha,0,2398,1134,1
880e3fdd,1041,whey,1441,890,400,1
880e3fdd,1052,barrinha,271,2576,whey,1
880e3fdd,1098,barrinha,1902,g,1030,1
880e3fdd,1532,whey,555,890,1871,1
880e3fdd,1571,whey,1871,720,proteina,1
880e3fdd,3201,barrinha,leche,havanna,1030,1
880e3fdd,3298,barrinha,0,whey,1578,1
880e3fdd,3344,barrinha,1902,g,1030,1
886f2819,37,nac,2988,145,true,1
886f2819,103,nac,2222,1954,2479,1
886f2819,105,nac,1954,2479,210,1
886f2819,175,nac,2222,1954,2479,1
886f2819,177,nac,1954,2479,210,1
886f2819,441,nac,890,2856,2999,1
886f2819,443,nac,2856,2999,1750,1
886f2819,513,nac,890,2856,2999,1
886f2819,515,nac,2856,2999,1750,1
886f2819,726,nac,1093,378,1595,1
886f2819,798,nac,1093,378,1595,1
886f2819,887,nac,otencializa,1,1671,1
886f2819,959,nac,otencializa,1,1671,1
886f2819,1559,nac,2277,1051,2218,1
886f2819,1561,nac,1219,1051,2218,1
886f2819,1568,nac,ios,2218,1261,1
886f2819,1570,nac,2218,1261,n,1
886f2819,1672,nac,1303,já,1593,1
886f2819,2721,nac,2334,2222,585,1
886f2819,3207,nac,2552,2334,1524,1
886f2819,3416,nac,enefícios,705,2222,1
886f2819,3719,nac,890,938,214,1
